,clientes,predicción
25837,1271346,1
25838,1271350,0
25839,1271368,1
25840,1271372,1
25841,1271392,0
25842,1271406,1
25843,1271408,1
25844,1271432,0
25845,1271442,0
25846,1271452,1
25847,1271462,0
25848,1271464,1
25849,1271490,1
25850,1271496,1
25851,1271504,1
25852,1271506,0
25853,1271520,1
25854,1271526,1
25855,1271528,1
25856,1271538,1
25857,1271542,0
25858,1271552,0
25859,1271556,0
25860,1271562,1
25861,1271564,0
25862,1271576,1
25863,1271596,0
25864,1271610,0
25865,1271640,0
25866,1271648,0
25867,1271660,0
25868,1271662,0
25869,1271674,1
25870,1271688,0
25871,1271706,1
25872,1271710,1
25873,1271780,1
25874,1271786,1
25875,1271788,0
25876,1271796,0
25877,1271802,1
25878,1271808,0
25879,1271810,1
25880,1271812,0
25881,1271814,1
25882,1271820,0
25883,1271824,0
25884,1271828,1
25885,1271830,0
25886,1271838,0
25887,1271848,0
25888,1271856,1
25889,1271862,0
25890,1271864,0
25891,1271894,1
25892,1271918,0
25893,1271944,0
25894,1271946,0
25895,1271956,0
25896,1271964,0
25897,1271968,1
25898,1271970,0
25899,1271972,1
25900,1271974,0
25901,1271978,1
25902,1271980,1
25903,1272124,1
25904,1272128,0
25905,1272130,1
25906,1272132,0
25907,1272134,1
25908,1272136,0
25909,1272142,0
25910,1272190,0
25911,1272220,1
25912,1272236,0
25913,1272238,0
25914,1272258,1
25915,1272266,1
25916,1272294,1
25917,1272298,1
25918,1272322,0
25919,1272328,0
25920,1272342,0
25921,1272346,0
25922,1272350,1
25923,1272352,0
25924,1272354,1
25925,1272392,0
25926,1272414,0
25927,1272436,0
25928,1272442,0
25929,1272446,0
25930,1272448,0
25931,1272452,1
25932,1272458,1
25933,1272460,0
25934,1272468,0
25935,1272474,0
25936,1272484,0
25937,1272490,1
25938,1272492,0
25939,1272494,0
25940,1272516,0
25941,1272554,1
25942,1272568,1
25943,1272570,1
25944,1272584,0
25945,1272608,1
25946,1272622,0
25947,1272632,1
25948,1272644,0
25949,1272646,0
25950,1272648,0
25951,1272676,0
25952,1272678,0
25953,1272694,0
25954,1272708,1
25955,1272742,1
25956,1272760,0
25957,1272768,1
25958,1272778,0
25959,1272786,1
25960,1272810,0
25961,1272816,0
25962,1272836,1
25963,1272858,0
25964,1272874,1
25965,1272882,0
25966,1272898,1
25967,1272900,0
25968,1272902,1
25969,1272904,1
25970,1272906,0
25971,1272926,0
25972,1272930,0
25973,1272932,1
25974,1272956,0
25975,1272962,0
25976,1273002,0
25977,1273004,1
25978,1273020,0
25979,1273022,0
25980,1273026,1
25981,1273044,0
25982,1273074,1
25983,1273088,1
25984,1273098,0
25985,1273102,0
25986,1273104,0
25987,1273106,0
25988,1273108,0
25989,1273114,0
25990,1273118,0
25991,1273120,0
25992,1273124,0
25993,1273138,0
25994,1273158,1
25995,1273166,1
25996,1273174,1
25997,1273176,0
25998,1273180,1
25999,1273184,1
26000,1273206,1
26001,1273214,1
26002,1273290,1
26003,1273348,1
26004,1273438,1
26005,1273444,0
26006,1273452,0
26007,1273460,1
26008,1273464,1
26009,1273482,0
26010,1273514,0
26011,1273516,1
26012,1273518,1
26013,1273528,1
26014,1273534,0
26015,1273542,1
26016,1273564,0
26017,1273582,1
26018,1273584,0
26019,1273588,1
26020,1273598,0
26021,1273632,0
26022,1273644,1
26023,1273650,0
26024,1273656,0
26025,1273658,0
26026,1273686,0
26027,1273690,1
26028,1273740,0
26029,1273742,0
26030,1273754,1
26031,1273854,1
26032,1273858,0
26033,1273864,1
26034,1273896,0
26035,1273898,1
26036,1273906,0
26037,1273912,0
26038,1273934,0
26039,1273948,0
26040,1273952,1
26041,1273968,1
26042,1274072,1
26043,1274078,1
26044,1274080,0
26045,1274088,1
26046,1274094,1
26047,1274100,0
26048,1274106,0
26049,1274110,0
26050,1274120,0
26051,1274122,0
26052,1274128,1
26053,1274134,0
26054,1274146,1
26055,1274148,0
26056,1274170,1
26057,1274172,0
26058,1274176,0
26059,1274184,1
26060,1274190,1
26061,1274294,1
26062,1274344,0
26063,1274398,0
26064,1274410,1
26065,1274420,0
26066,1274430,0
26067,1274436,0
26068,1274444,0
26069,1274458,1
26070,1274466,1
26071,1274472,0
26072,1274524,0
26073,1274712,1
26074,1274714,0
26075,1274738,0
26076,1274744,1
26077,1274760,1
26078,1274768,1
26079,1274790,1
26080,1274802,0
26081,1274804,1
26082,1274808,0
26083,1274822,1
26084,1274852,1
26085,1274860,0
26086,1274878,1
26087,1274884,0
26088,1274888,1
26089,1274894,0
26090,1274902,1
26091,1274920,0
26092,1274972,0
26093,1274974,0
26094,1274994,0
26095,1275010,0
26096,1275028,1
26097,1275036,0
26098,1275038,0
26099,1275042,0
26100,1275052,0
26101,1275060,0
26102,1275064,0
26103,1275066,1
26104,1275072,0
26105,1275074,0
26106,1275080,0
26107,1275112,0
26108,1275114,0
26109,1275126,0
26110,1275136,0
26111,1275156,0
26112,1275172,1
26113,1275174,1
26114,1275182,1
26115,1275198,1
26116,1275202,0
26117,1275222,0
26118,1275228,0
26119,1275230,1
26120,1275248,1
26121,1275250,1
26122,1275270,1
26123,1275296,1
26124,1275358,0
26125,1275374,1
26126,1275376,0
26127,1275380,0
26128,1275382,0
26129,1275390,0
26130,1275394,1
26131,1275410,0
26132,1275412,1
26133,1275456,1
26134,1275542,1
26135,1275568,1
26136,1275572,1
26137,1275576,0
26138,1275578,0
26139,1275580,1
26140,1275588,1
26141,1275612,0
26142,1275620,0
26143,1275622,0
26144,1275632,0
26145,1275648,0
26146,1275710,0
26147,1275726,0
26148,1275728,0
26149,1275730,1
26150,1275742,1
26151,1275750,1
26152,1275766,1
26153,1275768,0
26154,1275776,1
26155,1275782,0
26156,1275786,0
26157,1275790,0
26158,1275792,0
26159,1275810,0
26160,1275814,1
26161,1275846,0
26162,1275880,1
26163,1275886,0
26164,1275898,0
26165,1275904,0
26166,1275916,0
26167,1275920,1
26168,1275948,1
26169,1275966,1
26170,1275972,0
26171,1275978,0
26172,1276080,1
26173,1276084,1
26174,1276086,0
26175,1276096,0
26176,1276112,1
26177,1276116,0
26178,1276156,0
26179,1276160,0
26180,1276164,0
26181,1276172,0
26182,1276180,0
26183,1276190,0
26184,1276246,1
26185,1276252,0
26186,1276254,0
26187,1276326,0
26188,1276330,1
26189,1276338,0
26190,1276368,0
26191,1276374,0
26192,1276382,1
26193,1276384,0
26194,1276390,0
26195,1276400,1
26196,1276404,1
26197,1276408,1
26198,1276416,0
26199,1276432,0
26200,1276434,1
26201,1276444,1
26202,1276462,1
26203,1276546,1
26204,1276554,0
26205,1276642,1
26206,1276674,0
26207,1276686,1
26208,1276688,1
26209,1276698,1
26210,1276702,0
26211,1276708,0
26212,1276710,0
26213,1276722,0
26214,1276730,0
26215,1276742,1
26216,1276752,1
26217,1276754,0
26218,1276758,1
26219,1276766,0
26220,1276788,0
26221,1276808,0
26222,1276810,1
26223,1276828,0
26224,1276830,0
26225,1276840,1
26226,1276882,1
26227,1276884,1
26228,1276910,0
26229,1276914,0
26230,1276982,0
26231,1276988,1
26232,1277020,0
26233,1277024,0
26234,1277034,1
26235,1277052,0
26236,1277058,0
26237,1277078,0
26238,1277086,0
26239,1277096,0
26240,1277108,0
26241,1277170,0
26242,1277186,0
26243,1277196,0
26244,1277200,0
26245,1277214,0
26246,1277222,0
26247,1277270,0
26248,1277286,1
26249,1277302,0
26250,1277430,1
26251,1277432,0
26252,1277438,1
26253,1277440,1
26254,1277446,0
26255,1277480,1
26256,1277492,1
26257,1277496,1
26258,1277656,1
26259,1277670,0
26260,1277690,1
26261,1277692,0
26262,1277694,1
26263,1277790,0
26264,1277802,0
26265,1277804,1
26266,1277950,0
26267,1277974,1
26268,1278012,1
26269,1278018,1
26270,1278024,0
26271,1278046,0
26272,1278064,0
26273,1278066,0
26274,1278068,0
26275,1278072,0
26276,1278090,1
26277,1278094,0
26278,1278106,0
26279,1278114,0
26280,1278116,0
26281,1278124,0
26282,1278136,0
26283,1278150,1
26284,1278154,0
26285,1278164,0
26286,1278166,0
26287,1278174,0
26288,1278182,0
26289,1278184,1
26290,1278188,0
26291,1278194,1
26292,1278206,0
26293,1278220,0
26294,1278226,0
26295,1278230,0
26296,1278248,0
26297,1278252,0
26298,1278272,0
26299,1278274,1
26300,1278310,1
26301,1278318,0
26302,1278326,1
26303,1278330,1
26304,1278372,0
26305,1278376,0
26306,1278378,0
26307,1278388,0
26308,1278392,0
26309,1278398,0
26310,1278404,1
26311,1278406,0
26312,1278410,0
26313,1278414,0
26314,1278422,0
26315,1278424,1
26316,1278436,0
26317,1278446,0
26318,1278482,0
26319,1278484,1
26320,1278486,0
26321,1278532,0
26322,1278536,0
26323,1278544,0
26324,1278558,0
26325,1278560,0
26326,1278586,1
26327,1278654,1
26328,1278670,1
26329,1278686,0
26330,1278702,1
26331,1278720,0
26332,1278734,1
26333,1278736,1
26334,1278740,1
26335,1278756,1
26336,1278758,1
26337,1278764,0
26338,1278778,1
26339,1278788,0
26340,1278792,1
26341,1278794,1
26342,1278806,1
26343,1278812,0
26344,1278822,0
26345,1278832,1
26346,1278836,0
26347,1278848,1
26348,1278876,0
26349,1278882,0
26350,1278892,1
26351,1278926,1
26352,1278948,0
26353,1278954,1
26354,1278962,0
26355,1279002,0
26356,1279008,0
26357,1279020,0
26358,1279028,0
26359,1279038,1
26360,1279040,0
26361,1279046,0
26362,1279056,0
26363,1279058,0
26364,1279070,0
26365,1279102,0
26366,1279114,0
26367,1279140,1
26368,1279142,0
26369,1279152,1
26370,1279154,1
26371,1279246,1
26372,1279264,0
26373,1279292,1
26374,1279310,0
26375,1279316,1
26376,1279338,0
26377,1279340,1
26378,1279342,0
26379,1279346,0
26380,1279348,1
26381,1279362,1
26382,1279398,1
26383,1279402,0
26384,1279412,1
26385,1279450,1
26386,1279464,0
26387,1279478,1
26388,1279498,0
26389,1279500,1
26390,1279502,1
26391,1279508,0
26392,1279514,0
26393,1279530,0
26394,1279540,0
26395,1279544,1
26396,1279546,0
26397,1279558,0
26398,1279562,1
26399,1279574,1
26400,1279602,1
26401,1279690,1
26402,1279696,0
26403,1279716,0
26404,1279718,0
26405,1279722,0
26406,1279726,1
26407,1279768,0
26408,1279772,0
26409,1279786,0
26410,1279814,0
26411,1279820,0
26412,1279826,0
26413,1279852,0
26414,1279894,0
26415,1279926,0
26416,1279988,0
26417,1279990,0
26418,1279994,1
26419,1279996,0
26420,1280012,1
26421,1280028,0
26422,1280044,1
26423,1280052,1
26424,1280062,0
26425,1280064,1
26426,1280066,1
26427,1280076,1
26428,1280086,1
26429,1280088,0
26430,1280098,0
26431,1280106,0
26432,1280122,1
26433,1280180,1
26434,1280186,0
26435,1280196,1
26436,1280200,1
26437,1280206,0
26438,1280214,1
26439,1280218,0
26440,1280222,0
26441,1280224,1
26442,1280226,0
26443,1280250,0
26444,1280378,1
26445,1280826,0
26446,1280828,1
26447,1280838,1
26448,1280846,0
26449,1280856,0
26450,1280864,0
26451,1280866,1
26452,1280878,0
26453,1280884,1
26454,1280888,1
26455,1280902,1
26456,1280924,0
26457,1280928,0
26458,1280942,1
26459,1280970,1
26460,1280994,0
26461,1281014,0
26462,1281018,0
26463,1281036,0
26464,1281068,0
26465,1281090,0
26466,1281094,0
26467,1281102,1
26468,1281108,1
26469,1281110,1
26470,1281138,0
26471,1281144,1
26472,1281154,1
26473,1281156,0
26474,1281158,0
26475,1281160,1
26476,1281164,1
26477,1281168,0
26478,1281176,0
26479,1281182,1
26480,1281184,0
26481,1281198,0
26482,1281200,0
26483,1281222,0
26484,1281234,0
26485,1281238,1
26486,1281250,1
26487,1281252,0
26488,1281258,0
26489,1281280,0
26490,1281282,1
26491,1281288,1
26492,1281290,1
26493,1281292,0
26494,1281312,1
26495,1281330,1
26496,1281336,0
26497,1281342,0
26498,1281348,0
26499,1281352,1
26500,1281356,1
26501,1281362,0
26502,1281364,1
26503,1281382,1
26504,1281386,0
26505,1281394,0
26506,1281396,1
26507,1281398,0
26508,1281406,0
26509,1281410,1
26510,1281414,0
26511,1281434,0
26512,1281438,0
26513,1281444,0
26514,1281446,0
26515,1281464,0
26516,1281472,0
26517,1281476,1
26518,1281488,1
26519,1281490,0
26520,1281506,0
26521,1281514,1
26522,1281522,1
26523,1281528,1
26524,1281536,1
26525,1281538,0
26526,1281544,1
26527,1281548,1
26528,1281560,0
26529,1281564,1
26530,1281566,0
26531,1281584,1
26532,1281588,0
26533,1281594,0
26534,1281598,0
26535,1281608,0
26536,1281622,1
26537,1281626,1
26538,1281634,0
26539,1281636,0
26540,1281646,0
26541,1281648,0
26542,1281650,1
26543,1281654,0
26544,1281656,0
26545,1281658,1
26546,1281668,0
26547,1281670,0
26548,1281674,0
26549,1281692,0
26550,1281694,1
26551,1281700,0
26552,1281704,1
26553,1281706,1
26554,1281712,0
26555,1281716,0
26556,1281720,0
26557,1281724,1
26558,1281726,1
26559,1281734,0
26560,1281740,0
26561,1281742,0
26562,1281746,0
26563,1281750,1
26564,1281752,1
26565,1281754,0
26566,1281758,0
26567,1281760,0
26568,1281762,0
26569,1281764,1
26570,1281774,0
26571,1281776,0
26572,1281790,1
26573,1281792,0
26574,1281794,1
26575,1281796,1
26576,1281818,1
26577,1281820,0
26578,1281824,0
26579,1281830,1
26580,1281836,1
26581,1281840,1
26582,1281844,0
26583,1281848,0
26584,1281854,1
26585,1281858,0
26586,1281868,0
26587,1281872,1
26588,1281874,1
26589,1281876,0
26590,1281892,0
26591,1281896,0
26592,1281900,0
26593,1281904,0
26594,1281924,1
26595,1281940,0
26596,1281960,0
26597,1281966,1
26598,1281978,0
26599,1281988,0
26600,1281996,0
26601,1282004,0
26602,1282012,1
26603,1282018,0
26604,1282020,0
26605,1282022,1
26606,1282028,1
26607,1282032,0
26608,1282040,1
26609,1282050,0
26610,1282052,0
26611,1282054,0
26612,1282056,0
26613,1282058,0
26614,1282066,0
26615,1282068,1
26616,1282070,0
26617,1282090,0
26618,1282092,0
26619,1282096,0
26620,1282100,0
26621,1282104,0
26622,1282106,0
26623,1282112,0
26624,1282114,0
26625,1282118,0
26626,1282120,1
26627,1282132,0
26628,1282142,0
26629,1282150,1
26630,1282158,1
26631,1282160,1
26632,1282176,0
26633,1282178,0
26634,1282190,0
26635,1282192,1
26636,1282202,0
26637,1282204,0
26638,1282216,0
26639,1282226,0
26640,1282236,1
26641,1282238,1
26642,1282242,0
26643,1282248,1
26644,1282250,0
26645,1282264,0
26646,1282268,1
26647,1282276,1
26648,1282278,1
26649,1282288,0
26650,1282300,0
26651,1282314,0
26652,1282316,1
26653,1282320,0
26654,1282322,1
26655,1282324,0
26656,1282326,0
26657,1282328,0
26658,1282330,0
26659,1282346,0
26660,1282348,0
26661,1282350,0
26662,1282372,1
26663,1282392,0
26664,1282394,1
26665,1282404,0
26666,1282406,0
26667,1282408,0
26668,1282424,1
26669,1282428,1
26670,1282432,0
26671,1282436,1
26672,1282448,1
26673,1282454,0
26674,1282458,0
26675,1282472,0
26676,1282474,0
26677,1282476,1
26678,1282482,0
26679,1282502,0
26680,1282514,0
26681,1282526,0
26682,1282532,0
26683,1282794,1
26684,1282800,0
26685,1282810,0
26686,1282820,1
26687,1282836,1
26688,1282848,1
26689,1282880,0
26690,1282942,0
26691,1282950,1
26692,1282956,1
26693,1282960,1
26694,1282974,1
26695,1282976,1
26696,1282980,1
26697,1282988,0
26698,1282998,0
26699,1283000,1
26700,1283040,0
26701,1283052,0
26702,1283070,0
26703,1283074,0
26704,1283082,0
26705,1283086,0
26706,1283092,0
26707,1283118,1
26708,1283128,1
26709,1283130,1
26710,1283134,0
26711,1283142,1
26712,1283144,1
26713,1283148,0
26714,1283156,0
26715,1283164,1
26716,1283168,1
26717,1283170,0
26718,1283174,0
26719,1283180,0
26720,1283230,0
26721,1283248,1
26722,1283254,0
26723,1283258,1
26724,1283382,1
26725,1283412,0
26726,1283414,1
26727,1283510,1
26728,1283516,0
26729,1283518,0
26730,1283530,0
26731,1283532,0
26732,1283538,0
26733,1283546,1
26734,1283548,0
26735,1283576,1
26736,1283604,0
26737,1283606,1
26738,1283608,0
26739,1283624,1
26740,1283632,0
26741,1283690,0
26742,1283704,0
26743,1283708,0
26744,1283748,1
26745,1283754,1
26746,1283756,0
26747,1283758,0
26748,1283760,0
26749,1283802,0
26750,1283826,0
26751,1283836,0
26752,1283868,0
26753,1283874,0
26754,1283882,0
26755,1283886,0
26756,1283892,0
26757,1283898,0
26758,1283902,0
26759,1283904,1
26760,1283910,1
26761,1283916,0
26762,1283930,1
26763,1283944,0
26764,1283956,0
26765,1283960,0
26766,1283962,1
26767,1283964,0
26768,1283970,0
26769,1283974,1
26770,1283978,0
26771,1283980,0
26772,1283984,0
26773,1283994,1
26774,1284008,1
26775,1284012,0
26776,1284018,0
26777,1284044,0
26778,1284050,0
26779,1284066,1
26780,1284074,0
26781,1284088,0
26782,1284100,0
26783,1284102,1
26784,1284104,0
26785,1284106,1
26786,1284118,0
26787,1284136,1
26788,1284152,0
26789,1284166,0
26790,1284176,0
26791,1284218,1
26792,1284222,0
26793,1284226,0
26794,1284244,1
26795,1284306,0
26796,1284314,0
26797,1284366,0
26798,1284370,0
26799,1284382,0
26800,1284388,1
26801,1284402,1
26802,1284406,1
26803,1284408,0
26804,1284410,0
26805,1284418,0
26806,1284436,0
26807,1284444,0
26808,1284460,1
26809,1284464,1
26810,1284468,0
26811,1284480,0
26812,1284484,1
26813,1284486,0
26814,1284490,1
26815,1284492,0
26816,1284502,0
26817,1284504,0
26818,1284506,0
26819,1284508,0
26820,1284518,1
26821,1284520,1
26822,1284522,0
26823,1284540,1
26824,1284554,0
26825,1284560,0
26826,1284564,1
26827,1284566,0
26828,1284568,0
26829,1284574,0
26830,1284576,0
26831,1284588,1
26832,1284594,0
26833,1284604,0
26834,1284610,0
26835,1284612,0
26836,1284626,1
26837,1284628,0
26838,1284638,0
26839,1284640,0
26840,1284650,1
26841,1284658,0
26842,1284742,0
26843,1284744,0
26844,1284752,0
26845,1284774,0
26846,1284960,1
26847,1284968,1
26848,1284972,1
26849,1284976,1
26850,1284982,1
26851,1284988,0
26852,1284990,1
26853,1284992,1
26854,1285000,1
26855,1285004,1
26856,1285080,0
26857,1285150,0
26858,1285158,0
26859,1285176,0
26860,1285192,1
26861,1285200,1
26862,1285202,1
26863,1285224,1
26864,1285234,1
26865,1285240,1
26866,1285258,1
26867,1285262,0
26868,1285278,0
26869,1285298,0
26870,1285310,0
26871,1285318,1
26872,1285320,0
26873,1285328,1
26874,1285374,0
26875,1285384,1
26876,1285394,1
26877,1285410,0
26878,1285414,1
26879,1285418,0
26880,1285424,1
26881,1285426,0
26882,1285428,1
26883,1285438,0
26884,1285452,0
26885,1285464,0
26886,1285470,1
26887,1285490,0
26888,1285508,0
26889,1285510,0
26890,1285514,0
26891,1285518,1
26892,1285538,0
26893,1285546,0
26894,1285548,1
26895,1285554,1
26896,1285568,0
26897,1285588,1
26898,1285592,0
26899,1285600,1
26900,1285608,0
26901,1285628,1
26902,1285634,1
26903,1285664,1
26904,1285676,1
26905,1285682,0
26906,1285714,1
26907,1285798,0
26908,1285800,1
26909,1285802,1
26910,1285810,1
26911,1285812,0
26912,1285828,0
26913,1285840,1
26914,1285850,1
26915,1285854,1
26916,1285868,1
26917,1285880,0
26918,1285916,1
26919,1285938,0
26920,1285948,1
26921,1285950,0
26922,1285958,0
26923,1285962,1
26924,1285964,1
26925,1285968,1
26926,1286114,1
26927,1286348,0
26928,1286364,1
26929,1286370,0
26930,1286376,1
26931,1286382,0
26932,1286384,1
26933,1286394,0
26934,1286404,0
26935,1286452,0
26936,1286460,0
26937,1286482,1
26938,1286488,0
26939,1286492,1
26940,1286502,1
26941,1286504,1
26942,1286574,1
26943,1286726,0
26944,1286740,0
26945,1286942,0
26946,1286974,1
26947,1286978,1
26948,1286996,1
26949,1287006,0
26950,1287008,1
26951,1287014,1
26952,1287024,1
26953,1287066,1
26954,1287114,0
26955,1287118,0
26956,1287158,0
26957,1287160,0
26958,1287194,1
26959,1287204,0
26960,1287216,1
26961,1287266,0
26962,1287310,1
26963,1287500,1
26964,1287514,0
26965,1287556,1
26966,1287580,1
26967,1287592,0
26968,1287602,1
26969,1287604,0
26970,1287606,1
26971,1287614,0
26972,1287636,0
26973,1287648,0
26974,1287668,0
26975,1287672,0
26976,1287676,0
26977,1287684,1
26978,1287686,0
26979,1287688,0
26980,1287696,1
26981,1287698,0
26982,1287700,1
26983,1287856,1
26984,1287858,1
26985,1287902,0
26986,1287916,0
26987,1287932,0
26988,1287942,0
26989,1287948,1
26990,1287998,0
26991,1288002,1
26992,1288104,0
26993,1288108,0
26994,1288144,1
26995,1288152,1
26996,1288156,1
26997,1288170,0
26998,1288184,0
26999,1288192,1
27000,1288226,0
27001,1288246,1
27002,1288302,0
27003,1288314,0
27004,1288324,0
27005,1288328,0
27006,1288420,1
27007,1288438,0
27008,1288444,0
27009,1288528,0
27010,1288548,1
27011,1288550,0
27012,1288572,0
27013,1288580,1
27014,1288598,0
27015,1288612,0
27016,1288616,0
27017,1288624,0
27018,1288626,0
27019,1288628,0
27020,1288662,0
27021,1288692,0
27022,1288708,1
27023,1288744,0
27024,1288746,0
27025,1288766,1
27026,1288770,0
27027,1288786,0
27028,1288800,0
27029,1288864,0
27030,1288874,0
27031,1288878,0
27032,1288894,1
27033,1288956,1
27034,1288962,1
27035,1288986,0
27036,1289002,1
27037,1289052,0
27038,1289098,0
27039,1289108,0
27040,1289156,0
27041,1289302,1
27042,1289328,0
27043,1289342,1
27044,1289376,1
27045,1289514,1
27046,1289546,0
27047,1289554,0
27048,1289584,1
27049,1289612,1
27050,1289656,1
27051,1289660,0
27052,1289718,0
27053,1289720,1
27054,1289736,1
27055,1289738,0
27056,1289826,0
27057,1289854,0
27058,1289866,1
27059,1289874,1
27060,1289876,0
27061,1289886,1
27062,1289896,1
27063,1289902,0
27064,1289906,1
27065,1289912,0
27066,1289926,0
27067,1289962,1
27068,1289970,1
27069,1289972,0
27070,1289986,0
27071,1289994,1
27072,1290014,0
27073,1290016,1
27074,1290018,0
27075,1290022,1
27076,1290036,1
27077,1290042,1
27078,1290050,1
27079,1290052,1
27080,1290080,1
27081,1290096,0
27082,1290108,1
27083,1290122,1
27084,1290136,1
27085,1290144,0
27086,1290164,0
27087,1290172,1
27088,1290200,0
27089,1290214,1
27090,1290216,0
27091,1290218,0
27092,1290240,0
27093,1290242,0
27094,1290252,0
27095,1290268,1
